tail_probability,tail_visibility,probability_error,impact_error,value_shift,negative_impact_confidence,method,cases,mean_true_value,mean_regret,p90_regret,harmful_choice_rate,catastrophe_exposure,affected_harm_rate,baseline_selection_rate,certification_rate,certified_nonoracle_rate,certified_harmful_rate
0.02,omitted,0.0,15.0,0.5,0.4,oracle_expected,1000,16.875391606029076,0.0,0.0,0.0,0.01812,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,0.4,baseline,1000,0.0,16.875391606029076,24.694177733417575,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,0.4,declared_raw,1000,15.291712002612474,1.5836796034166012,6.597580847798864,0.0,0.01498,0.0,0.042,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,0.4,confidence_shrink,1000,16.085273096028423,0.7901185100006513,2.5595096619422937,0.0,0.017240000000000002,0.0,0.013,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,0.4,minimax_regret,1000,15.300787845178126,1.5746037608509473,6.5677760801695575,0.0,0.01502,0.0,0.041,0.0,0.0,0.0
0.02,omitted,0.0,15.0,0.5,0.4,robustness_gate,1000,13.961263571554799,2.9141280344742753,12.524656013509393,0.0,0.0149,0.0,0.189,0.811,0.089,0.0
0.02,omitted,0.15,0.0,0.0,1.0,oracle_expected,1000,16.65729889977433,0.0,0.0,0.0,0.01776,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,1.0,baseline,1000,0.0,16.65729889977433,24.66823931604531,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,1.0,declared_raw,1000,16.602050286005614,0.05524861376871514,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,1.0,confidence_shrink,1000,16.602050286005614,0.05524861376871514,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,1.0,minimax_regret,1000,16.603968869586634,0.05333003018769527,0.0,0.0,0.01804,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,1.0,robustness_gate,1000,14.851134328624594,1.8061645711497363,9.232335205848303,0.0,0.015700000000000002,0.0,0.186,0.814,0.003,0.0
0.02,omitted,0.15,0.0,0.0,0.4,oracle_expected,1000,16.634573576309283,0.0,0.0,0.0,0.01794,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,0.4,baseline,1000,0.0,16.634573576309283,25.20057698421327,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,0.4,declared_raw,1000,16.59112116569128,0.04345241061799897,0.0,0.0,0.01828,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,0.4,confidence_shrink,1000,16.442135681788272,0.1924378945210061,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,0.4,minimax_regret,1000,16.588365905858755,0.04620767045052718,0.0,0.0,0.01834,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.0,0.4,robustness_gate,1000,16.035309349367036,0.5992642269422447,0.2888473910631461,0.0,0.018760000000000002,0.0,0.059,0.941,0.045,0.0
0.02,omitted,0.15,0.0,0.5,1.0,oracle_expected,1000,16.925225179748942,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,1.0,baseline,1000,0.0,16.925225179748942,25.407760476269843,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,1.0,declared_raw,1000,16.5928055441438,0.33241963560513893,0.0,0.0,0.01734,0.0,0.006,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,1.0,confidence_shrink,1000,16.5928055441438,0.33241963560513893,0.0,0.0,0.01734,0.0,0.006,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,1.0,minimax_regret,1000,16.61857350267417,0.30665167707476837,0.0,0.0,0.01748,0.0,0.004,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,1.0,robustness_gate,1000,14.382271646060374,2.5429535336885647,11.711160674533314,0.0,0.01488,0.0,0.21,0.79,0.02,0.0
0.02,omitted,0.15,0.0,0.5,0.4,oracle_expected,1000,16.758777641322084,0.0,0.0,0.0,0.01762,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,0.4,baseline,1000,0.0,16.758777641322084,24.742200161055848,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,0.4,declared_raw,1000,16.207753811948983,0.5510238293731029,0.6141574417570559,0.0,0.01688,0.0,0.017,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,0.4,confidence_shrink,1000,16.54721766861309,0.21155997270899374,0.0,0.001,0.019260000000000003,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,0.4,minimax_regret,1000,16.217839883452754,0.5409377578693343,0.5024695584872674,0.0,0.01696,0.0,0.016,0.0,0.0,0.0
0.02,omitted,0.15,0.0,0.5,0.4,robustness_gate,1000,15.850240425739381,0.908537215582705,1.8641287835302616,0.0,0.01802,0.0,0.087,0.913,0.05,0.0
0.02,omitted,0.15,15.0,0.0,1.0,oracle_expected,1000,16.667874674964935,0.0,0.0,0.0,0.01748,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,1.0,baseline,1000,0.0,16.667874674964935,25.40582840238648,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,1.0,declared_raw,1000,15.540286890812059,1.1275877841528776,4.784771249395188,0.005,0.01564,0.0,0.027,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,1.0,confidence_shrink,1000,15.540286890812059,1.1275877841528776,4.784771249395188,0.005,0.01564,0.0,0.027,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,1.0,minimax_regret,1000,15.559847802888338,1.108026872076596,4.776282933257654,0.005,0.01572,0.0,0.026,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,1.0,robustness_gate,1000,12.880930235048675,3.7869444399162604,14.242131006925437,0.002,0.01282,0.0,0.255,0.745,0.087,0.002
0.02,omitted,0.15,15.0,0.0,0.4,oracle_expected,1000,16.86184279994673,0.0,0.0,0.0,0.01778,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,0.4,baseline,1000,0.0,16.86184279994673,25.234156547193006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,0.4,declared_raw,1000,15.960977402115384,0.9008653978313419,3.852174819312517,0.0,0.0158,0.0,0.015,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,0.4,confidence_shrink,1000,16.330624350814503,0.5312184491322244,1.423722308021657,0.001,0.01772,0.0,0.005,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,0.4,minimax_regret,1000,15.971803493854189,0.8900393060925375,3.7341890999862755,0.0,0.01582,0.0,0.014,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.0,0.4,robustness_gate,1000,14.924460942889134,1.9373818570575925,9.199532489286815,0.0,0.01594,0.0,0.142,0.858,0.08,0.0
0.02,omitted,0.15,15.0,0.5,1.0,oracle_expected,1000,16.907524482619007,0.0,0.0,0.0,0.01788,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,1.0,baseline,1000,0.0,16.907524482619007,25.32107742748767,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,1.0,declared_raw,1000,15.088631829005156,1.8188926536138528,7.730835762401137,0.0,0.0148,0.0,0.054,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,1.0,confidence_shrink,1000,15.088631829005156,1.8188926536138528,7.730835762401137,0.0,0.0148,0.0,0.054,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,1.0,minimax_regret,1000,15.12543100435017,1.7820934782688376,7.541829461776494,0.0,0.014780000000000001,0.0,0.049,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,1.0,robustness_gate,1000,12.470813954693394,4.436710527925614,16.384377873562997,0.0,0.012280000000000001,0.0,0.264,0.736,0.12,0.0
0.02,omitted,0.15,15.0,0.5,0.4,oracle_expected,1000,16.542989366709048,0.0,0.0,0.0,0.01778,0.0,0.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,0.4,baseline,1000,0.0,16.542989366709048,25.270399156221654,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,0.4,declared_raw,1000,14.844669151356234,1.698320215352813,7.105386712093399,0.002,0.014700000000000001,0.0,0.044,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,0.4,confidence_shrink,1000,15.678279415148939,0.8647099515601071,3.2886863141813136,0.003,0.01706,0.0,0.018,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,0.4,minimax_regret,1000,14.841225339327098,1.701764027381948,7.105386712093399,0.002,0.014700000000000001,0.0,0.044,0.0,0.0,0.0
0.02,omitted,0.15,15.0,0.5,0.4,robustness_gate,1000,13.65673066148788,2.886258705221167,12.569392188457249,0.002,0.0148,0.0,0.187,0.813,0.088,0.002
0.08,included,0.0,0.0,0.0,1.0,oracle_expected,1000,11.086892504214312,0.0,0.0,0.0,0.06216000000000001,0.0,0.002,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,1.0,baseline,1000,0.0,11.086892504214312,18.77506157431124,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,1.0,declared_raw,1000,11.086892504214312,0.0,0.0,0.0,0.06216000000000001,0.0,0.002,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,1.0,confidence_shrink,1000,11.086892504214312,0.0,0.0,0.0,0.06216000000000001,0.0,0.002,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,1.0,minimax_regret,1000,11.08595009551799,0.000942408696320997,0.0,0.002,0.06256,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,1.0,robustness_gate,1000,8.38825603831048,2.6986364659038298,8.75382488965536,0.0,0.04368,0.0,0.396,0.604,0.0,0.0
0.08,included,0.0,0.0,0.0,0.4,oracle_expected,1000,11.728032618811858,0.0,0.0,0.0,0.06232,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,0.4,baseline,1000,0.0,11.728032618811858,19.407175050754734,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,0.4,declared_raw,1000,11.728032618811858,0.0,0.0,0.0,0.06232,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,0.4,confidence_shrink,1000,11.22936566077735,0.49866695803450833,2.151968752185325,0.035,0.07712000000000001,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,0.4,minimax_regret,1000,11.727847954614749,0.00018466419711009153,0.0,0.0,0.06232,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.0,0.4,robustness_gate,1000,10.917995263770553,0.810037355041304,3.7003037454731995,0.011,0.07072,0.0,0.109,0.891,0.105,0.011
0.08,included,0.0,0.0,0.5,1.0,oracle_expected,1000,11.309182784677906,0.0,0.0,0.0,0.06256,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,1.0,baseline,1000,0.0,11.309182784677906,18.900590282275566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,1.0,declared_raw,1000,10.64420893687435,0.6649738478035574,1.9303498449920276,0.003,0.05792,0.0,0.065,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,1.0,confidence_shrink,1000,10.64420893687435,0.6649738478035574,1.9303498449920276,0.003,0.05792,0.0,0.065,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,1.0,minimax_regret,1000,10.686589396728237,0.6225933879496696,1.8977953665243907,0.003,0.05792,0.0,0.052,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,1.0,robustness_gate,1000,7.435091805764173,3.8740909789137343,11.167951018108305,0.001,0.04,0.0,0.459,0.541,0.009,0.001
0.08,included,0.0,0.0,0.5,0.4,oracle_expected,1000,11.180601663431315,0.0,0.0,0.0,0.06304,0.0,0.001,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,0.4,baseline,1000,0.0,11.180601663431315,18.592387712728012,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,0.4,declared_raw,1000,10.473985383752751,0.7066162796785637,2.18880180197532,0.004,0.057280000000000005,0.0,0.073,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,0.4,confidence_shrink,1000,10.717460727394506,0.46314093603680784,1.73446995122377,0.027,0.07640000000000001,0.0,0.003,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,0.4,minimax_regret,1000,10.484631542718171,0.6959701207131441,2.2592736307513177,0.006,0.05768,0.0,0.065,0.0,0.0,0.0
0.08,included,0.0,0.0,0.5,0.4,robustness_gate,1000,10.170335425264302,1.010266238167013,4.811523217853564,0.009,0.06864,0.0,0.134,0.866,0.097,0.009
0.08,included,0.0,15.0,0.0,1.0,oracle_expected,1000,11.186741042554642,0.0,0.0,0.0,0.06248,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,1.0,baseline,1000,0.0,11.186741042554642,18.690866248496498,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,1.0,declared_raw,1000,9.935132533416416,1.2516085091382279,5.135478130217526,0.007,0.05296,0.0,0.067,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,1.0,confidence_shrink,1000,9.935132533416416,1.2516085091382279,5.135478130217526,0.007,0.05296,0.0,0.067,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,1.0,minimax_regret,1000,9.93829692697633,1.2484441155783141,5.121870100188983,0.008,0.05304,0.0,0.061,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,1.0,robustness_gate,1000,7.331859608035679,3.854881434518964,12.500952489699637,0.001,0.037200000000000004,0.0,0.377,0.623,0.102,0.001
0.08,included,0.0,15.0,0.0,0.4,oracle_expected,1000,11.242677092317516,0.0,0.0,0.0,0.06376,0.0,0.001,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,0.4,baseline,1000,0.0,11.242677092317516,18.46207576429956,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,0.4,declared_raw,1000,10.010547182594882,1.2321299097226326,5.01048570959372,0.008,0.053520000000000005,0.0,0.058,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,0.4,confidence_shrink,1000,10.570308715582343,0.6723683767351721,2.4416379702190656,0.02,0.06864,0.0,0.014,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,0.4,minimax_regret,1000,10.00627051818009,1.2364065741374257,4.972870209447582,0.008,0.05336,0.0,0.055,0.0,0.0,0.0
0.08,included,0.0,15.0,0.0,0.4,robustness_gate,1000,9.375954278616241,1.8667228137012732,7.736535674213719,0.011,0.059359999999999996,0.0,0.194,0.806,0.107,0.011
0.08,included,0.0,15.0,0.5,1.0,oracle_expected,1000,11.480176146850308,0.0,0.0,0.0,0.06288,0.0,0.0,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,1.0,baseline,1000,0.0,11.480176146850308,19.1909459135637,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,1.0,declared_raw,1000,9.607513794014656,1.8726623528356536,7.2961670236644105,0.011,0.0496,0.0,0.114,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,1.0,confidence_shrink,1000,9.607513794014656,1.8726623528356536,7.2961670236644105,0.011,0.0496,0.0,0.114,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,1.0,minimax_regret,1000,9.582072551771578,1.8981035950787308,7.352118886871895,0.011,0.04944,0.0,0.114,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,1.0,robustness_gate,1000,6.942879343341573,4.537296803508736,13.160194363155536,0.003,0.03344,0.0,0.41,0.59,0.114,0.003
0.08,included,0.0,15.0,0.5,0.4,oracle_expected,1000,11.284862959415092,0.0,0.0,0.0,0.06328,0.0,0.001,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,0.4,baseline,1000,0.0,11.284862959415092,18.799699913408325,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,0.4,declared_raw,1000,9.356740848826455,1.9281221105886357,7.160419464933909,0.008,0.048960000000000004,0.0,0.123,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,0.4,confidence_shrink,1000,10.249581349224671,1.0352816101904196,4.189711546006032,0.026,0.0648,0.0,0.042,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,0.4,minimax_regret,1000,9.372718033860638,1.9121449255544527,7.024168398836259,0.009,0.0492,0.0,0.12,0.0,0.0,0.0
0.08,included,0.0,15.0,0.5,0.4,robustness_gate,1000,8.868075274732991,2.4167876846821,8.872278569161633,0.012,0.05416000000000001,0.0,0.247,0.753,0.111,0.012
0.08,included,0.15,0.0,0.0,1.0,oracle_expected,1000,11.32753667985362,0.0,0.0,0.0,0.0636,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,1.0,baseline,1000,0.0,11.32753667985362,19.0255832510982,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,1.0,declared_raw,1000,11.24810520981666,0.07943147003696091,0.0,0.0,0.06312000000000001,0.0,0.001,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,1.0,confidence_shrink,1000,11.24810520981666,0.07943147003696091,0.0,0.0,0.06312000000000001,0.0,0.001,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,1.0,minimax_regret,1000,11.25204798322106,0.07548869663256333,0.0,0.0,0.06328,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,1.0,robustness_gate,1000,8.355571936787348,2.9719647430662737,9.2492516444736,0.0,0.04264,0.0,0.403,0.597,0.001,0.0
0.08,included,0.15,0.0,0.0,0.4,oracle_expected,1000,11.634536822864307,0.0,0.0,0.0,0.06392,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,0.4,baseline,1000,0.0,11.634536822864307,19.647350343528977,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,0.4,declared_raw,1000,11.561947019238023,0.0725898036262839,0.0,0.0,0.06296,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,0.4,confidence_shrink,1000,11.1217105125329,0.5128263103314068,2.254618309096247,0.034,0.078,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,0.4,minimax_regret,1000,11.566401392930825,0.06813542993348323,0.0,0.0,0.0632,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.0,0.4,robustness_gate,1000,10.86874984732354,0.7657869755407659,3.3282759724333197,0.009,0.07160000000000001,0.0,0.099,0.901,0.102,0.009
0.08,included,0.15,0.0,0.5,1.0,oracle_expected,1000,11.380320312693232,0.0,0.0,0.0,0.06423999999999999,0.0,0.002,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,1.0,baseline,1000,0.0,11.380320312693232,19.047366032920337,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,1.0,declared_raw,1000,10.489935513392144,0.8903847993010903,3.05164789299861,0.004,0.057280000000000005,0.0,0.093,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,1.0,confidence_shrink,1000,10.489935513392144,0.8903847993010903,3.05164789299861,0.004,0.057280000000000005,0.0,0.093,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,1.0,minimax_regret,1000,10.530838542653653,0.84948177003958,3.1060005095139127,0.004,0.056960000000000004,0.0,0.079,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,1.0,robustness_gate,1000,7.343986906981546,4.036333405711688,11.936459394147732,0.001,0.0384,0.0,0.47,0.53,0.003,0.001
0.08,included,0.15,0.0,0.5,0.4,oracle_expected,1000,11.361538209629098,0.0,0.0,0.0,0.06432,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,0.4,baseline,1000,0.0,11.361538209629098,18.779717832727467,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,0.4,declared_raw,1000,10.557000676079733,0.8045375335493661,2.604505581945935,0.0,0.05744,0.0,0.081,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,0.4,confidence_shrink,1000,10.91490800674539,0.44663020288370886,1.5715503752350153,0.032,0.07584,0.0,0.001,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,0.4,minimax_regret,1000,10.566113105020648,0.79542510460845,2.800927433876834,0.001,0.057280000000000005,0.0,0.07,0.0,0.0,0.0
0.08,included,0.15,0.0,0.5,0.4,robustness_gate,1000,10.361645039899726,0.9998931697293727,4.6707734760331325,0.01,0.06792000000000001,0.0,0.14,0.86,0.076,0.01
0.08,included,0.15,15.0,0.0,1.0,oracle_expected,1000,11.516183883516984,0.0,0.0,0.0,0.06416,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,1.0,baseline,1000,0.0,11.516183883516984,19.00426588591852,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,1.0,declared_raw,1000,10.320144867706402,1.196039015810582,5.102132712723811,0.007,0.052719999999999996,0.0,0.061,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,1.0,confidence_shrink,1000,10.320144867706402,1.196039015810582,5.102132712723811,0.007,0.052719999999999996,0.0,0.061,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,1.0,minimax_regret,1000,10.309380509053742,1.206803374463241,5.185651749410002,0.007,0.05256,0.0,0.061,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,1.0,robustness_gate,1000,7.592161480334125,3.9240224031828594,12.40309445587376,0.003,0.03736,0.0,0.371,0.629,0.095,0.003
0.08,included,0.15,15.0,0.0,0.4,oracle_expected,1000,11.154706473422827,0.0,0.0,0.0,0.0632,0.0,0.001,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,0.4,baseline,1000,0.0,11.154706473422827,18.828698792091572,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,0.4,declared_raw,1000,9.83521282497712,1.3194936484457096,5.42468550438583,0.013,0.05232,0.0,0.059,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,0.4,confidence_shrink,1000,10.494406469970086,0.6603000034527426,2.802481953770597,0.019,0.06632,0.0,0.015,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,0.4,minimax_regret,1000,9.835805214290431,1.3189012591323976,5.455899609828405,0.013,0.052160000000000005,0.0,0.057,0.0,0.0,0.0
0.08,included,0.15,15.0,0.0,0.4,robustness_gate,1000,9.092046387640094,2.062660085782734,7.74364996707653,0.013,0.05664,0.0,0.214,0.786,0.109,0.013
0.08,included,0.15,15.0,0.5,1.0,oracle_expected,1000,11.246580380576114,0.0,0.0,0.0,0.062240000000000004,0.0,0.0,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,1.0,baseline,1000,0.0,11.246580380576114,19.179489705028374,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,1.0,declared_raw,1000,9.42642334561615,1.820157034959963,6.830433958228572,0.012,0.049120000000000004,0.0,0.106,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,1.0,confidence_shrink,1000,9.42642334561615,1.820157034959963,6.830433958228572,0.012,0.049120000000000004,0.0,0.106,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,1.0,minimax_regret,1000,9.425589720480396,1.8209906600957189,6.830433958228572,0.012,0.049280000000000004,0.0,0.105,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,1.0,robustness_gate,1000,7.224023196970292,4.022557183605822,11.930279858110264,0.007,0.03592,0.0,0.378,0.622,0.128,0.007
0.08,included,0.15,15.0,0.5,0.4,oracle_expected,1000,11.351346624586714,0.0,0.0,0.0,0.06272,0.0,0.001,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,0.4,baseline,1000,0.0,11.351346624586714,18.72212995747739,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,0.4,declared_raw,1000,9.293296633411586,2.0580499911751295,7.497398320612577,0.015,0.048,0.0,0.123,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,0.4,confidence_shrink,1000,10.319110037854607,1.0322365867321084,4.468842724639941,0.03,0.06448000000000001,0.0,0.041,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,0.4,minimax_regret,1000,9.277692510065373,2.073654114521342,7.5469581853941845,0.015,0.047920000000000004,0.0,0.122,0.0,0.0,0.0
0.08,included,0.15,15.0,0.5,0.4,robustness_gate,1000,8.720514681252594,2.6308319433341216,9.20422953753465,0.022,0.053439999999999994,0.0,0.254,0.746,0.126,0.022
0.08,omitted,0.0,0.0,0.0,1.0,oracle_expected,1000,11.636821403414602,0.0,0.0,0.0,0.06488,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,1.0,baseline,1000,0.0,11.636821403414602,18.979200964539107,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,1.0,declared_raw,1000,11.45277942447626,0.18404197893834018,0.31478831444730476,0.005,0.07384,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,1.0,confidence_shrink,1000,11.45277942447626,0.18404197893834018,0.31478831444730476,0.005,0.07384,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,1.0,minimax_regret,1000,11.435944251500977,0.20087715191362437,0.4094102138308243,0.005,0.07415999999999999,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,1.0,robustness_gate,1000,10.694567457520245,0.9422539458943566,4.78068481734212,0.0,0.06448000000000001,0.0,0.173,0.827,0.018,0.0
0.08,omitted,0.0,0.0,0.0,0.4,oracle_expected,1000,11.497959831464534,0.0,0.0,0.0,0.06496,0.0,0.001,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,0.4,baseline,1000,0.0,11.497959831464534,18.916259701443273,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,0.4,declared_raw,1000,11.307664658591298,0.1902951728732352,0.47709732094078194,0.003,0.07440000000000001,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,0.4,confidence_shrink,1000,10.96854930414252,0.529410527322014,2.108094478129733,0.031,0.07944,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,0.4,minimax_regret,1000,11.29870413765959,0.19925569380494326,0.554123655228432,0.004,0.07464,0.0,0.0,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.0,0.4,robustness_gate,1000,10.913598448678428,0.5843613827861058,2.2885256610343103,0.011,0.07584,0.0,0.052,0.948,0.136,0.011
0.08,omitted,0.0,0.0,0.5,1.0,oracle_expected,1000,11.174044523162578,0.0,0.0,0.0,0.06272,0.0,0.002,0.0,0.0,0.0
0.08,omitted,0.0,0.0,0.5,1.0,baseline,1000,0.0,11.174044523162578,19.272483084899978,0.0,0.0,0.0,1.0,0.0,0.0,0.0
