regime,case,method,action,net_utility,regret,outcome_lower_tail_mean,severe_loss_probability,worst_group_expected_score,predicted_net_utility,latent_brier,false_low_risk,baseline,cost,steps,planner_nodes
omitted,2,myopic,mechanism_repair,-30.711484791337867,30.711484791337867,-93.0,0.35,-35.5,13.699697572792289,1.6958859744608845,1,0,3.2964847913378708,2,3
omitted,2,sequential,mechanism_repair,-31.033783258421327,31.033783258421327,-93.0,0.35,-35.5,6.920367260319488,1.417966823310477,1,0,3.618783258421332,3,37
omitted,3,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,4.37205277862518,1.3704350030058805,1,0,0.0,0,0
omitted,3,fixed,source_repair,-34.90153559228637,34.90153559228637,-93.0,0.35,-35.5,8.74758041534406,1.9410359988179682,1,0,7.486535592286375,3,0
omitted,3,random,source_repair,-34.90153559228637,34.90153559228637,-93.0,0.35,-35.5,8.747580415344057,1.9410359988179677,1,0,7.486535592286375,3,0
omitted,3,entropy,source_repair,-34.90153559228637,34.90153559228637,-93.0,0.35,-35.5,8.74758041534406,1.9410359988179682,1,0,7.486535592286375,3,0
omitted,3,myopic,source_repair,-29.81240741252621,29.81240741252621,-93.0,0.35,-35.5,12.335108402408302,1.8173699942555266,1,0,2.397407412526214,1,2
omitted,3,sequential,source_repair,-29.81240741252621,29.81240741252621,-93.0,0.35,-35.5,12.335108402408302,1.8173699942555266,1,0,2.397407412526214,1,36
omitted,4,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,10.392080772767262,1.4371834352975295,1,0,0.0,0,0
omitted,4,fixed,mechanism_repair,-31.275282091279024,31.275282091279024,-93.0,0.35,-35.5,10.831552089806689,1.628450554348476,1,0,3.8602820912790268,3,0
omitted,4,random,mechanism_repair,-31.275282091279024,31.275282091279024,-93.0,0.35,-35.5,10.831552089806689,1.628450554348476,1,0,3.8602820912790268,3,0
omitted,4,entropy,mechanism_repair,-31.275282091279024,31.275282091279024,-93.0,0.35,-35.5,10.831552089806689,1.628450554348476,1,0,3.8602820912790268,3,0
omitted,4,myopic,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,10.392080772767262,1.4371834352975295,1,0,0.0,0,1
omitted,4,sequential,mechanism_repair,-31.275282091279024,31.275282091279024,-93.0,0.35,-35.5,10.831552089806689,1.628450554348476,1,0,3.8602820912790268,3,37
omitted,5,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,5.675044764603586,1.386711688543565,1,0,0.0,0,0
omitted,5,fixed,mechanism_repair,-30.15067368043806,30.15067368043806,-93.0,0.35,-35.5,14.554519425848442,1.8607636949917876,1,0,2.735673680438064,3,0
omitted,5,random,mechanism_repair,-30.15067368043806,30.15067368043806,-93.0,0.35,-35.5,14.554519425848442,1.8607636949917876,1,0,2.735673680438064,3,0
omitted,5,entropy,mechanism_repair,-30.15067368043806,30.15067368043806,-93.0,0.35,-35.5,14.55451942584844,1.860763694991788,1,0,2.7356736804380644,3,0
omitted,5,myopic,mechanism_repair,-27.947215159101628,27.947215159101628,-93.0,0.35,-35.5,13.467799804877853,1.6259917788324199,1,0,0.532215159101631,1,2
omitted,5,sequential,mechanism_repair,-27.947215159101628,27.947215159101628,-93.0,0.35,-35.5,13.467799804877853,1.6259917788324199,1,0,0.532215159101631,1,36
omitted,6,stop,mechanism_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,8.649972897799897,1.3857696732890976,1,0,0.0,0,0
omitted,6,fixed,source_repair,-32.225301350909604,32.225301350909604,-93.0,0.35,-35.5,10.54006161957607,1.6214158502390066,1,0,4.8103013509096115,3,0
omitted,6,random,source_repair,-32.225301350909604,32.225301350909604,-93.0,0.35,-35.5,10.54006161957607,1.6214158502390066,1,0,4.8103013509096115,3,0
omitted,6,entropy,source_repair,-32.225301350909604,32.225301350909604,-93.0,0.35,-35.5,10.540061619576074,1.6214158502390066,1,0,4.8103013509096115,3,0
omitted,6,myopic,source_repair,-27.988348332121706,27.988348332121706,-93.0,0.35,-35.5,13.945934914406326,1.6465269113891745,1,0,0.5733483321217097,1,2
omitted,6,sequential,source_repair,-29.95655860262299,29.95655860262299,-93.0,0.35,-35.5,15.640948047065637,1.8254662123617558,1,0,2.5415586026229935,2,37
omitted,7,stop,source_repair,-27.414999999999996,27.414999999999996,-93.0,0.35,-35.5,4.050830167326877,1.403805479644054,1,0,0.0,0,0
